iso3,value,value.sd,quantity
RUS,1731370.01110498,91797.680848174,totnewtx2020
RWA,81214.5429304107,15878.1423721244,totnewtx2020
SAU,88248.4589150411,2805.98539253846,totnewtx2020
SDN,463955.0562538,20795.3571978908,totnewtx2020
SEN,209443.983379284,6783.02653361538,totnewtx2020
SGP,33906.4283566698,1123.37147573395,totnewtx2020
SLB,8356.04322312489,283.070205699111,totnewtx2020
SLE,148604.636026745,6263.95183740159,totnewtx2020
SLV,44867.2142131837,2015.04270756737,totnewtx2020
SOM,179026.243709462,7570.37950735068,totnewtx2020
SRB,18288.6739635673,596.49005990761,totnewtx2020
SSD,71242.3702962803,1512.94783454737,totnewtx2020
STP,2381.72970915567,82.3012601738808,totnewtx2020
SUR,1894.64644260626,75.7239868639117,totnewtx2020
SVK,12502.6476154167,701.487437997715,totnewtx2020
SVN,4873.45944295432,282.916725463651,totnewtx2020
SWE,15597.2801814638,333.116386498305,totnewtx2020
SWZ,63544.0049590355,197524.35225892,totnewtx2020
SYC,257.690876183413,13.4624725929812,totnewtx2020
SYR,100597.305440248,3303.65226283371,totnewtx2020
TCD,118961.638421392,5827.91414783249,totnewtx2020
TGO,29141.3163099138,4821.09603647204,totnewtx2020
THA,956524.72789688,46685.5010513547,totnewtx2020
TJK,106226.346543776,2676.4199796311,totnewtx2020
TKM,59080.7248133615,2517.78517674885,totnewtx2020
TLS,48693.2123558235,1074.04210723377,totnewtx2020
TON,334.139891568428,16.8239157520871,totnewtx2020
TTO,3180.02593583186,133.291238524006,totnewtx2020
TUN,59661.0179876826,1725.93547143608,totnewtx2020
TUR,440351.805741959,17714.2935212696,totnewtx2020
TZA,705922.751529811,369113.424919509,totnewtx2020
UGA,481381.792430462,360697.635698296,totnewtx2020
UKR,507141.750052746,26543.2414158718,totnewtx2020
URY,16868.5285356591,637.171664671129,totnewtx2020
USA,304863.273809112,14308.9451380374,totnewtx2020
UZB,332243.475090553,10622.6490128256,totnewtx2020
VCT,148.762435909335,9.12477357726137,totnewtx2020
VEN,141276.4175449,4938.88090096114,totnewtx2020
VNM,1550649.96763743,67669.6200084469,totnewtx2020
VUT,2803.37343458021,94.1779526384095,totnewtx2020
WSM,113.748736398035,9.54645720199687,totnewtx2020
YEM,200928.21221399,7652.99724738696,totnewtx2020
ZAF,2952012.60002174,3231673.35412694,totnewtx2020
ZMB,463846.525496641,766478.228415056,totnewtx2020
ZWE,377619.054415877,1120152.0500301,totnewtx2020
ABW,6.98600740891327,0.567254283596954,totnotx2020
AFG,355201.428528253,160553.14633431,totnotx2020
AGO,422205.447232203,115511.061720905,totnotx2020
ALB,1112.15444364461,102.101152771665,totnotx2020
ARE,172.220327622421,17.39257542966,totnotx2020
ARG,30229.4866499788,2725.76512918261,totnotx2020
ARM,3820.21197374058,516.174954625319,totnotx2020
ATG,6.75763775379934,0.667524126151071,totnotx2020
AUS,2753.22843693345,240.579974042795,totnotx2020
AUT,2381.47713535687,219.862227900181,totnotx2020
AZE,17282.3641615219,2220.19728094757,totnotx2020
BDI,60518.1422887092,22777.3482653382,totnotx2020
BEL,3667.57201940155,345.07688742298,totnotx2020
BEN,30119.5352175747,8070.6190227669,totnotx2020
BFA,45212.4746370454,15535.604828538,totnotx2020
BGD,1933805.1811988,545360.782804187,totnotx2020
BGR,8557.56967208937,1353.58931707009,totnotx2020
BHR,472.507269538873,39.2127238582827,totnotx2020
BHS,101.565323250835,8.08674576676924,totnotx2020
BIH,4824.20171292804,706.30164246207,totnotx2020
BLR,12316.806488704,1672.99569728855,totnotx2020
BLZ,149.125189782846,12.3031806357892,totnotx2020
BOL,68960.9681471605,17650.6929779323,totnotx2020
BRA,166862.615697746,14128.5958722379,totnotx2020
BRB,7.81481468774144,0.608393109635546,totnotx2020
BRN,383.79994055206,33.8617049698035,totnotx2020
BTN,3551.56187095752,496.354811105356,totnotx2020
BWA,18782.8774405947,16844.0400399633,totnotx2020
CAF,99719.7108677517,42214.2575237716,totnotx2020
CAN,3465.7012563335,300.822644096406,totnotx2020
CHE,1593.75653747424,142.124021781758,totnotx2020
CHL,7497.23219911979,681.156606564888,totnotx2020
CHN,4466091.49701395,1087947.19805597,totnotx2020
CIV,175353.692591018,93479.2818345902,totnotx2020
CMR,282605.315091333,181546.217640224,totnotx2020
COD,1030573.41851911,271680.435186387,totnotx2020
COG,38044.5844657478,7799.11927230906,totnotx2020
COL,40970.1419419209,5739.30251782865,totnotx2020
COM,1432.39858932774,407.839394602796,totnotx2020
CPV,1134.56325656147,163.214611265316,totnotx2020
CRI,1863.21695152111,256.280791381149,totnotx2020
CUB,1622.05005720142,141.355177005925,totnotx2020
CUW,3.04862506943347,0.237785847224785,totnotx2020
CYP,114.522729284293,9.79173921907635,totnotx2020
CZE,1729.50679620011,156.280561636011,totnotx2020
DEU,14756.5477359734,1339.68442012668,totnotx2020
DJI,10218.226284019,1371.84630591943,totnotx2020
DNK,920.791253329351,78.2425352123037,totnotx2020
DOM,15264.2112289803,2099.69533259487,totnotx2020
DZA,67480.3900157688,8952.79210266753,totnotx2020
ECU,19988.156271374,2702.6927632443,totnotx2020
EGY,69297.3422232258,4111.28517841207,totnotx2020
ERI,14197.4360325917,6078.620834731,totnotx2020
ESP,15083.0309288024,1466.40160113713,totnotx2020
EST,768.211026335498,68.4221871764101,totnotx2020
ETH,1379447.45301817,510587.261812382,totnotx2020
FIN,1063.18501333886,99.7472526306066,totnotx2020
FJI,748.087309090151,104.732467086315,totnotx2020
FRA,19973.1176009503,1570.49037790376,totnotx2020
FSM,491.519006100814,69.7774481348089,totnotx2020
GAB,37224.1337917952,12129.1488588191,totnotx2020
GBR,13455.2556128226,785.777940793417,totnotx2020
GEO,37388.4465627263,13572.3809813936,totnotx2020
GHA,321949.288366274,145612.600886857,totnotx2020
GIN,106335.520838758,35092.0871534177,totnotx2020
GMB,10739.6771652926,1932.1219218191,totnotx2020
GNB,29237.8776712969,7817.85020106294,totnotx2020
GNQ,3096.69576499544,312.940141150782,totnotx2020
GRC,724.98113934301,61.7568016561394,totnotx2020
GRD,2.11217744720023,0.174970878151167,totnotx2020
GTM,12889.8317448389,1780.58189221597,totnotx2020
GUM,159.497326972903,14.4036537505424,totnotx2020
GUY,1520.76876978726,192.493707890808,totnotx2020
HKG,9343.73342090733,751.441122483166,totnotx2020
HND,11768.5691960605,1643.69535810518,totnotx2020
HRV,1760.62264221457,169.308510161831,totnotx2020
HTI,95569.3194849528,27292.3689676906,totnotx2020
HUN,2342.6705939662,197.941789053709,totnotx2020
IDN,6310369.66864019,890040.171376669,totnotx2020
IND,19271970.1677525,6637888.09435611,totnotx2020
IRL,1045.50894408725,92.9876470480535,totnotx2020
IRN,36163.6241094608,5214.71616371161,totnotx2020
IRQ,68379.0367803147,6611.18940188411,totnotx2020
ISL,35.1299848796024,3.29887830652709,totnotx2020
ISR,815.573334411684,72.4747430959743,totnotx2020
ITA,10814.1863792597,1002.42033896838,totnotx2020
JAM,434.412009808138,61.1597566868317,totnotx2020
JOR,1635.84847395845,229.77731461514,totnotx2020
JPN,38827.6846793232,2944.12491399762,totnotx2020
KAZ,5545.57204375296,1402.39250074035,totnotx2020
KEN,564228.487236611,207456.778510692,totnotx2020
KGZ,10691.0044182341,1183.0166859455,totnotx2020
KHM,335656.409340011,162661.884678223,totnotx2020
KIR,1101.77183824663,150.319109517142,totnotx2020
KOR,21343.6810381844,841.416638992028,totnotx2020
KWT,1552.29646212515,126.728349964734,totnotx2020
LAO,101840.451246212,60306.2404637588,totnotx2020
LBN,2012.53075518995,174.614251614514,totnotx2020
LBR,61402.5387390647,24381.0601379195,totnotx2020
LBY,10341.1648567859,2445.63504819694,totnotx2020
LCA,12.8678658037638,1.04131163871576,totnotx2020
LKA,46499.3157424569,8310.74898378228,totnotx2020
LSO,42365.0258624667,49626.9795840811,totnotx2020
LTU,3298.78056000438,271.176529777539,totnotx2020
LUX,106.40002810203,9.92205438468423,totnotx2020
LVA,2210.67977273833,185.868772304642,totnotx2020
MAC,813.953823541571,68.738127341103,totnotx2020
MAR,69181.7221408647,5847.49288156741,totnotx2020
MDA,6692.73949317387,775.417813834913,totnotx2020
MDG,308478.95958492,83050.2121661003,totnotx2020
MDV,582.406086807885,84.6461162891325,totnotx2020
MEX,63233.7650079672,8553.67837781906,totnotx2020
MKD,2512.6272563558,377.622473085008,totnotx2020
MLI,37529.4566459983,9920.75861727709,totnotx2020
MLT,65.861569330249,5.7370380462311,totnotx2020
MMR,1449738.85056276,840183.465599709,totnotx2020
MNE,103.914175240443,8.49042067312643,totnotx2020
MNG,96675.1896417031,43762.5868989339,totnotx2020
MOZ,859690.864445174,294408.32213197,totnotx2020
MRT,46286.980398897,16181.7798782141,totnotx2020
MUS,389.702690724637,53.262766531743,totnotx2020
MWI,102051.308780498,72340.1223829689,totnotx2020
MYS,31573.1167447412,2595.83167606015,totnotx2020
NAM,36896.4514308608,16794.4167970493,totnotx2020
NCL,133.814388490969,11.7988933592049,totnotx2020
NER,110379.463870352,42588.2156994536,totnotx2020
NGA,2319490.02342563,775902.801872623,totnotx2020
NIC,8967.65617463026,1267.77374519061,totnotx2020
NLD,2474.94787789454,214.151753724843,totnotx2020
NOR,748.339208236299,62.0801987218152,totnotx2020
NPL,90231.5597225961,5691.49213820464,totnotx2020
NZL,870.70059690866,76.6588096679315,totnotx2020
OMN,649.741025490717,57.9871349059544,totnotx2020
PAK,3720021.17036797,1611971.65617418,totnotx2020
PAN,5089.51848467209,667.982598271412,totnotx2020
PER,136451.456919144,19611.7886388285,totnotx2020
PHL,4439000.22437267,2416756.99595813,totnotx2020
PNG,162982.899889713,41997.4710872606,totnotx2020
POL,18119.071513429,1581.17444760668,totnotx2020
PRI,199.268281964929,16.8141495358961,totnotx2020
PRK,482230.606570926,42941.8111607453,totnotx2020
PRT,5887.55580088406,511.727926201318,totnotx2020
PRY,4213.67896669931,348.669843565701,totnotx2020
PSE,163.199000406865,23.8719191954866,totnotx2020
PYF,118.124103342787,10.4321541901668,totnotx2020
QAT,1040.60969243342,82.5087876907055,totnotx2020
ROU,40270.4196799938,3533.11814423411,totnotx2020
RUS,9411.77645061906,2205.31383026713,totnotx2020
RWA,11685.6752497891,1563.40874738881,totnotx2020
SAU,8975.97750166819,808.682078769873,totnotx2020
SDN,166818.215098561,91714.7361413888,totnotx2020
SEN,69924.2875216718,15327.3194111244,totnotx2020
SGP,3508.60860263489,296.902798946471,totnotx2020
SLB,1337.11783524794,182.140441139121,totnotx2020
SLE,78474.6426629899,24844.5845847983,totnotx2020
SLV,8079.93157757564,1085.51881808028,totnotx2020
SOM,217717.381864314,63341.9971944079,totnotx2020
SRB,1752.03931803204,142.845205182272,totnotx2020
SSD,22860.2558863719,5184.24671918018,totnotx2020
STP,1043.11552883648,687.775227644996,totnotx2020
SUR,344.939776273526,43.7886409444071,totnotx2020
SVK,1952.54040732264,180.652372839351,totnotx2020
SVN,606.1431127588,56.0784152754514,totnotx2020
SWE,1433.24204939534,121.96951146887,totnotx2020
SWZ,8023.47384688397,6043.86184675177,totnotx2020
SYC,23.2409796636298,2.00006984462034,totnotx2020
SYR,16205.5117108079,2235.70069441305,totnotx2020
TCD,78139.2155558405,20800.3344994439,totnotx2020
TGO,8698.78747870139,1986.56547390142,totnotx2020
THA,923847.334357131,505870.855593726,totnotx2020
TJK,86726.5784695955,41089.0464520598,totnotx2020
TKM,8890.24307547744,1190.76625497213,totnotx2020
TLS,15260.398447369,3201.07497751201,totnotx2020
TON,44.8982369676207,4.7971624977769,totnotx2020
TTO,357.355081886182,29.3255928341569,totnotx2020
TUN,9288.11911693136,1270.51449493678,totnotx2020
TUR,45852.6717340681,4272.94096008817,totnotx2020
TZA,616388.013080547,394615.075408042,totnotx2020
UGA,153847.742909914,79426.948394071,totnotx2020
UKR,143621.642968691,50078.8197846913,totnotx2020
URY,1899.65041869367,166.639923587808,totnotx2020
USA,29667.795163731,2638.25351312877,totnotx2020
UZB,102876.69366023,22750.8532593304,totnotx2020
VCT,44.2315382012641,12.8145718124442,totnotx2020
VEN,22945.7702591981,3145.35245362448,totnotx2020
VNM,1118104.51923804,359699.473199762,totnotx2020
VUT,834.754941934681,189.666742967193,totnotx2020
WSM,10.8146436824328,0.765102593477425,totnotx2020
YEM,60352.3189224274,4190.62920001264,totnotx2020
ZAF,693393.98026342,303658.22633627,totnotx2020
ZMB,130056.036528661,80302.3746155348,totnotx2020
ZWE,57785.4778761423,68114.7221874279,totnotx2020
ABW,3826.83983467172,138.996915414937,LYnewtx2020
AFG,11681826.6980157,504519.905876126,LYnewtx2020
AGO,10064461.3696029,324936.12998228,LYnewtx2020
ALB,384724.09172535,10325.9055875414,LYnewtx2020
ARE,202409.276241285,4664.86156279335,LYnewtx2020
ARG,7925269.92986868,186156.336019669,LYnewtx2020
ARM,536905.023269257,14919.3026830245,LYnewtx2020
ATG,1269.49646802003,41.2965658912141,LYnewtx2020
AUS,689520.966781781,12410.4987897069,LYnewtx2020
AUT,686751.004569269,18926.9012031447,LYnewtx2020
AZE,2313252.97620265,51914.4721504058,LYnewtx2020
BDI,1871507.38333381,486074.803824539,LYnewtx2020
BEL,912216.097669184,21368.4217881342,LYnewtx2020
BEN,1259010.40685669,46539.5390702013,LYnewtx2020
BFA,1100219.59996959,72458.4327516414,LYnewtx2020
BGD,40900464.5285531,1115224.32977658,LYnewtx2020
BGR,1379575.32313459,47129.2069781273,LYnewtx2020
BHR,116751.110208663,1839.05578471918,LYnewtx2020
BHS,25949.3096511865,832.490682421822,LYnewtx2020
BIH,1215106.5234829,52627.1468589046,LYnewtx2020
BLR,2100696.73407426,91448.2510400615,LYnewtx2020
BLZ,36027.3288938377,1166.02275866908,LYnewtx2020
BOL,4618886.3624796,157054.467512503,LYnewtx2020
BRA,44324259.3804043,1448256.62456255,LYnewtx2020
BRB,5475.03029232781,223.597323160147,LYnewtx2020
BRN,101301.940216851,3229.31924497933,LYnewtx2020
BTN,614839.817680919,22994.4298451048,LYnewtx2020
BWA,1946409.73665507,3848179.94728006,LYnewtx2020
CAF,1324768.87078111,633301.301128532,LYnewtx2020
CAN,1013919.91562228,24183.8237031919,LYnewtx2020
CHE,524117.163944896,10347.6398266237,LYnewtx2020
CHL,2350716.37937645,81597.0387354563,LYnewtx2020
CHN,227794923.8826,5801026.36774745,LYnewtx2020
CIV,4910032.55852928,1878190.707953,LYnewtx2020
CMR,3908076.17273889,850388.116331013,LYnewtx2020
COD,25736771.2667682,881620.418883279,LYnewtx2020
COG,2295290.99161337,479197.786751371,LYnewtx2020
COL,5893427.58558315,191333.627723097,LYnewtx2020
COM,76644.3871375652,3110.73506647662,LYnewtx2020
CPV,152699.132731148,4552.1956389907,LYnewtx2020
CRI,258827.393800382,6425.92109195473,LYnewtx2020
CUB,440296.321259073,14054.9908150805,LYnewtx2020
CUW,256.283128870846,2.16911893332662,LYnewtx2020
CYP,30950.9275153308,462.003907932544,LYnewtx2020
CZE,828914.287498679,37818.2306510815,LYnewtx2020
DEU,7096419.30934451,201734.575616778,LYnewtx2020
DJI,1535831.11400376,99092.1144048273,LYnewtx2020
DNK,226945.468385353,5337.86283426151,LYnewtx2020
DOM,2056348.3450018,58906.1032636932,LYnewtx2020
ECU,3412844.59371174,95671.5669545634,LYnewtx2020
EGY,3942860.39760175,96315.9043897792,LYnewtx2020
ERI,2517260.33899117,123084.279582899,LYnewtx2020
ESP,4797349.12291551,109009.61825991,LYnewtx2020
EST,200766.899359606,9225.5299017188,LYnewtx2020
ETH,45670465.7032845,2571974.41595517,LYnewtx2020
FIN,378234.771465747,14984.4147406585,LYnewtx2020
FJI,99994.3422629148,3192.04450120033,LYnewtx2020
FRA,4990016.23346702,135978.822190444,LYnewtx2020
FSM,73671.3389545231,1540.45445795756,LYnewtx2020
GAB,791933.831380372,201011.660866567,LYnewtx2020
GBR,4328814.69740567,86353.7057007896,LYnewtx2020
GEO,1771116.66650401,46131.7072303593,LYnewtx2020
GHA,3965263.11736001,152332.161315525,LYnewtx2020
GIN,2303733.24102566,69462.4811420296,LYnewtx2020
GMB,571096.513256234,17923.6576292777,LYnewtx2020
GNB,589981.654440345,90951.7641595052,LYnewtx2020
GNQ,178899.006682468,47470.6797085231,LYnewtx2020
GRC,827957.374865293,25725.5357084401,LYnewtx2020
GRD,1009.83870893939,36.6538170482725,LYnewtx2020
GTM,2221789.97935854,82787.3153894277,LYnewtx2020
GUM,33771.1310087092,774.697521722403,LYnewtx2020
GUY,157698.760070874,5214.52638884498,LYnewtx2020
HKG,2844765.57886807,98601.0134922573,LYnewtx2020
HND,1913315.3904952,58963.6412972471,LYnewtx2020
HRV,861890.770647214,38853.5233038635,LYnewtx2020
HTI,4887834.18962397,466011.703031542,LYnewtx2020
HUN,1236790.8817462,68335.9637556026,LYnewtx2020
IDN,64168093.4105935,1421977.32028646,LYnewtx2020
IND,619890379.301663,18990662.1282151,LYnewtx2020
IRL,351768.609179657,8045.50062802782,LYnewtx2020
IRN,5630863.74219996,212650.878876601,LYnewtx2020
IRQ,7012261.28532676,206979.226098885,LYnewtx2020
ISL,9537.62844648628,176.349991443476,LYnewtx2020
ISR,188136.822618809,3894.96667458768,LYnewtx2020
ITA,2468611.51709759,48846.0179736415,LYnewtx2020
JAM,60355.6333703425,1566.76573305525,LYnewtx2020
JOR,298017.689033489,6835.56103060564,LYnewtx2020
JPN,15720365.7328798,723069.282816023,LYnewtx2020
KAZ,8735927.16897687,263286.403273455,LYnewtx2020
KEN,16817849.5218331,10492094.5549034,LYnewtx2020
KGZ,2324426.78818133,54442.9276008052,LYnewtx2020
KHM,8420813.02481309,297749.392205358,LYnewtx2020
KIR,127424.968795011,3109.29989345414,LYnewtx2020
KOR,27091496.3105076,1025654.26846683,LYnewtx2020
KWT,410387.069646943,6870.4711415685,LYnewtx2020
LAO,1385215.47158337,71205.9068011405,LYnewtx2020
LBN,583281.004827335,9946.85233181248,LYnewtx2020
LBR,1151488.47102574,125555.444419901,LYnewtx2020
LBY,663135.213848874,13142.9825282257,LYnewtx2020
LCA,9757.53269544184,450.229247764024,LYnewtx2020
LKA,3554515.06658181,124025.644403997,LYnewtx2020
LSO,2012969.61413814,3911969.51035,LYnewtx2020
LTU,781666.958506586,32980.2142448108,LYnewtx2020
LUX,24135.6950431277,601.210811025868,LYnewtx2020
LVA,536874.107765731,20888.834366792,LYnewtx2020
MAC,243056.124183505,6102.52370409834,LYnewtx2020
MAR,17669664.7168741,374235.279168696,LYnewtx2020
MDA,1496267.51897567,52657.2228465469,LYnewtx2020
MDG,6712418.66687248,202002.271019893,LYnewtx2020
MDV,78474.969402157,1847.13215190185,LYnewtx2020
MEX,9988256.70891152,322499.701056685,LYnewtx2020
MKD,578182.581746182,16416.20827695,LYnewtx2020
MLI,1502456.57269704,57530.9235653316,LYnewtx2020
MLT,14748.6927204696,166.141503041536,LYnewtx2020
MMR,21042871.9495295,567363.916912934,LYnewtx2020
MNE,11908.7501327749,242.490570872209,LYnewtx2020
MNG,1616120.30834606,40906.745506734,LYnewtx2020
MRT,1964687.27966676,72248.4009292836,LYnewtx2020
MUS,67673.6164634957,2351.5727965259,LYnewtx2020
MWI,4902098.7298575,6548763.6228735,LYnewtx2020
MYS,7157922.24626472,195333.961306444,LYnewtx2020
NAM,2711496.62175045,2783151.2770996,LYnewtx2020
NCL,38923.2410887202,1459.86238874756,LYnewtx2020
NER,1949824.90056214,60861.2497533902,LYnewtx2020
NGA,14781149.5034279,1589701.95342497,LYnewtx2020
NIC,1456841.55021737,46855.8443574951,LYnewtx2020
NLD,826743.613537737,16183.0186754558,LYnewtx2020
NOR,212473.354351365,3089.11248250214,LYnewtx2020
NPL,8238759.00552724,225348.084440893,LYnewtx2020
NZL,210573.267540357,4333.88873838434,LYnewtx2020
OMN,323248.558878432,9323.43771582591,LYnewtx2020
PAK,90101677.5446209,2593193.63774652,LYnewtx2020
PAN,595547.518987986,13149.6413708947,LYnewtx2020
PER,19797787.3336814,465030.014085098,LYnewtx2020
PHL,88385840.7119527,2795404.61576664,LYnewtx2020
PNG,4490373.71447645,102236.050125049,LYnewtx2020
POL,6176134.0984765,303223.751865815,LYnewtx2020
PRI,92421.7526162836,4477.57396138179,LYnewtx2020
PRK,12605635.704555,208172.186976466,LYnewtx2020
PRT,2366275.45539259,110061.373907984,LYnewtx2020
PRY,1062083.33387223,29164.0815881268,LYnewtx2020
PSE,42480.7945224166,1413.37011540501,LYnewtx2020
PYF,35187.1560108659,1067.36226706729,LYnewtx2020
QAT,211506.232754295,1966.95129956541,LYnewtx2020
ROU,9056878.76053448,287679.398179602,LYnewtx2020
